_id,vehicleInsertionId,vehicleName,vehicleManufacturer,vehicleDealerName,vehicleSpecs.Precio:,vehicleSpecs.Motor:,vehicleSpecs.Exterior:,vehicleSpecs.Tipo:,vehicleSpecs.Interior:,vehicleSpecs.Uso:,vehicleSpecs.Combustible:,vehicleSpecs.Carga:,vehicleSpecs.Transmisión:,vehicleSpecs.Puertas:,vehicleSpecs.Tracción:,vehicleSpecs.Pasajeros:,vehicleAccessories,vehicleImages,vehicleViews
5ff47b98ecd5a868f11f47dc,950828,Peugeot 3008  GT Line 2021,peugeot,Charlies Motors,"US$ 44,900","1.6, 4 cilindros, Turbo",Gris,Jeepeta,Negro,N/D Mi,Gasolina,N/D Lb,Automática,4,4WD,5,[],"[""https://img.supercarros.com/AdsPhotos/266x600/0/7318249.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/7318240.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7318241.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7318242.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7318244.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7318245.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7318246.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7318248.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7318250.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7318251.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7318252.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7318254.jpg""]",4
5ff47b98ecd5a868f11f47de,1032829,Peugeot 3008  GT Line 2021,peugeot,Charlies Motors,"US$ 44,900","1.6, 4 cilindros, Turbo",Rojo,Jeepeta,Negro,N/D Mi,Gasolina,N/D Lb,Automática,4,2WD,5,[],"[""https://img.supercarros.com/AdsPhotos/266x600/0/8150969.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8150958.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8150960.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8150961.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8150963.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8150964.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8150965.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8150967.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8150968.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8150970.jpg""]",3
5ff47b99ecd5a868f11f47e0,951171,Peugeot 3008  Allure 2021,peugeot,Charlies Motors,"US$ 37,900","1.6, 4 cilindros, Turbo",Gris,Jeepeta,Negro,N/D Mi,Gasolina,N/D Lb,Automática,4,4WD,5,[],"[""https://img.supercarros.com/AdsPhotos/266x600/0/7321674.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/7321665.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7321666.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7321667.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7321668.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7321670.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7321671.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7321672.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7321673.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7321675.jpg""]",2
5ff47b9aecd5a868f11f47e2,1086378,BYD Tang EV 500 2021,byd,Charlies Motors,"US$ 89,900",Eléctrico,Blanco,Jeepeta,Blanco,N/D Mi,Eléctrico,N/D Lb,Automática,5,4WD,5,"[""Alarma"",""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Frenos ABS"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado digital"",""Aire acondicionado doble"",""Asientos eléctricos"",""Asientos en piel"",""Baúl eléctrico  "",""Bluetooth"",""Cámara de reversa"",""Cruise control"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Llave inteligente"",""Radio AM/FM"",""Radio Multimedia"",""Retrovisores eléctricos"",""Sistema de navegación"",""Sonido profesional"",""Techo panoramico"",""Vidrios eléctricos"",""Aros de fábrica"",""AWD"",""Faros halógenos/xenón"",""Full power"",""Luces encendido diurno"",""Spoiler trasero""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8710526.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8710515.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8710516.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8710517.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8710518.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8710519.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8710520.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8710521.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8710522.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8710523.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8710524.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8710525.jpg""]",11
5ff47b9aecd5a868f11f47e4,1105651,BYD Yuan ev 300 2021,byd,Charlies Motors,"US$ 36,900",Eléctrico,Azul,Jeepeta,Negro,N/D Mi,Eléctrico,N/D Lb,Automática,4,Delantera,5,"[""Alarma"",""Bolsa de aire (chofer)"",""Bolsa de aire (pasajero)"",""Frenos ABS"",""Frenos hidráulicos"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado digital"",""Asientos en piel"",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Llave inteligente"",""Radio AM/FM"",""Radio Multimedia"",""Retrovisores eléctricos"",""Sistema de navegación"",""Teléfono"",""Vidrios eléctricos"",""Aros de fábrica"",""Faros halógenos/xenón"",""Full power"",""Luces encendido diurno"",""Spoiler trasero""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8919932.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8919933.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8919934.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8919935.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8919936.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8919937.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8919938.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8919939.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8919940.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8919941.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8919942.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8919943.jpg""]",3
5ff47b9becd5a868f11f47e6,1069956,BYD Tang EV 500 2021,byd,Charlies Motors,"US$ 89,900",Eléctrico,Blanco,Jeepeta,Negro/Gris,N/D Mi,Eléctrico,N/D Lb,Automática,5,4WD,5,"[""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Frenos ABS"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado digital"",""Aire acondicionado doble"",""Asientos eléctricos"",""Asientos en piel"",""Baúl eléctrico  "",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""Cruise control"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Llave inteligente"",""Pintura de fábrica"",""Puerta eléctrica"",""Radio AM/FM"",""Radio Multimedia"",""Retrovisores eléctricos"",""Sistema de navegación"",""Sonido profesional"",""Techo panoramico"",""Teléfono"",""Vidrios eléctricos"",""AWD"",""Faros halógenos/xenón"",""Full power"",""Luces encendido diurno"",""Transmisión deportiva""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8533382.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8533377.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8533378.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8533379.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8533380.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8533381.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8533383.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8533384.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8533385.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8533386.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8533387.jpg""]",5
5ff47b9becd5a868f11f47e8,996268,Peugeot 5008 GT Line 2021,peugeot,Charlies Motors,"US$ 48,900","1.6, 4 cilindros, Turbo",Blanco,Jeepeta,Negro,N/D Km,Gasolina,N/D Lb,Automática,4,4WD,7,[],"[""https://img.supercarros.com/AdsPhotos/266x600/0/7778218.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/7778215.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7778216.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7778219.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7778221.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7778222.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7778224.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7778228.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7778236.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7778239.jpg""]",2
5ff47b9cecd5a868f11f47ea,1033617,Peugeot 3008  Allure 2021,peugeot,Charlies Motors,"US$ 37,900","1.6, 4 cilindros, Turbo",Gris,Jeepeta,Negro,N/D Mi,Gasolina,N/D Lb,Automática,4,2WD,5,[],"[""https://img.supercarros.com/AdsPhotos/266x600/0/8159036.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8159021.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8159024.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8159027.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8159029.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8159030.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8159031.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8159032.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8159033.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8159034.jpg""]",0
5ff47b9decd5a868f11f47ec,1086641,BYD Cargo Van T3 2021,byd,Charlies Motors,"US$ 46,900",Eléctrico,Blanco,MiniVán,Negro,N/D Mi,Eléctrico,N/D Lb,Automática,4,2WD,2,"[""Alarma"",""Bolsa de aire (chofer)"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado digital"",""Asientos en piel"",""Bluetooth"",""Calefacción"",""Guía hidráulico"",""Guía multifunción"",""Llave inteligente"",""Radio AM/FM"",""Radio Multimedia"",""Retrovisores eléctricos"",""Vidrios manuales"",""Faros halógenos/xenón"",""Full power"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8713176.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8713173.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8713174.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8713175.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8713178.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8713179.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8713180.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8713181.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8713182.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8713183.jpg""]",0
5ff47b9decd5a868f11f47ee,1112304,Changan CS 55 Elite 2021,changan,Hino Autos,"US$ 26,900","1.5, 4 cilindros, Turbo",Blanco,Jeepeta,Negro,N/D Mi,Gasolina,N/D Lb,Automática,5,Delantera,6,"[""Bolsa de aire (chofer)"",""Bolsa de aire (pasajero)"",""Frenos ABS"",""Seguros eléctricos"",""Aire acondicionado digital"",""Asientos en piel"",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""CD box"",""Cruise control"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Llave inteligente"",""Pintura de fábrica"",""Radio AM/FM"",""Radio Multimedia"",""Retrovisores eléctricos"",""Sonido profesional"",""Techo panoramico"",""Teléfono"",""Vidrios eléctricos"",""Aros de fábrica"",""Faros halógenos/xenón"",""Luces encendido diurno"",""Turbo""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8998579.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8998566.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8998587.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8998588.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8998589.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8998590.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8998591.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8998592.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8998593.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8998594.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8998595.jpg""]",4
5ff47b9eecd5a868f11f47f0,1100660,Kia Picanto L X 2021,kia,Hino Autos,"US$ 14,990","1.0, 3 cilindros",Blanco,Hatchback,Negro,N/D Mi,Gasolina,N/D Lb,Automática,5,Delantera,5,"[""Alarma"",""Bolsa de aire (chofer)"",""Bolsa de aire (pasajero)"",""Frenos ABS"",""Seguros eléctricos"",""Aire acondicionado normal"",""Asientos en tela"",""Bluetooth"",""Cámara de reversa"",""Guía hidráulico"",""Limpia vidrios traseros"",""Pintura de fábrica"",""Radio AM/FM"",""Radio Multimedia"",""Teléfono"",""Vidrios eléctricos"",""Versión koreana"",""Aros de fábrica"",""Luces encendido diurno"",""Tracción delantera""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8863586.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8863587.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8863588.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8863589.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8863590.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8863591.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8863592.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8863593.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8863594.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8863595.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8863596.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8863597.jpg""]",4
5ff47b9fecd5a868f11f47f2,1017091,Kia Sportage 2021,kia,Hino Autos,"US$ 29,900",4 cilindros,Negro,Jeepeta,Negro,N/D Mi,Gasolina,N/D Lb,Automática,5,Delantera,6,"[""Bolsa de aire (chofer)"",""Bolsa de aire (pasajero)"",""Frenos ABS"",""Seguros eléctricos"",""Aire acondicionado normal"",""Asientos en tela"",""Bluetooth"",""Cámara de reversa"",""CD player"",""Cruise control"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Pintura de fábrica"",""Radio AM/FM"",""Retrovisores eléctricos"",""Sonido profesional"",""Teléfono"",""Vidrios eléctricos"",""Aros de fábrica"",""Faros halógenos/xenón"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/7992791.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/7992792.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7992793.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7992794.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7992795.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7992796.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7992798.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7992799.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8885360.jpg""]",5
5ff47b9fecd5a868f11f47f4,1093818,Kia Seltos EX 2021,kia,Hino Autos,"US$ 25,490","1.6, 4 cilindros",Negro,Jeepeta,Negro,N/D Mi,Gasolina,N/D Lb,Automática,5,2WD,6,"[""Bolsa de aire (chofer)"",""Bolsa de aire (pasajero)"",""Frenos ABS"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado normal"",""Asientos en tela"",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""CD box"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Llave inteligente"",""Pintura de fábrica"",""Radio AM/FM"",""Retrovisores eléctricos"",""Sonido profesional"",""Vidrios eléctricos"",""Faros halógenos/xenón"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8792123.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8792124.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8792125.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8792126.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8792127.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8792128.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8792129.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8792130.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8792131.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8792132.jpg""]",5
5ff47ba0ecd5a868f11f47f6,1115459,Kia Seltos 2021,kia,Hino Autos,"US$ 24,900","1.6, 4 cilindros",Gris,Jeepeta,Gris,N/D Mi,Gasolina,N/D Lb,Automática,5,2WD,6,"[""Bolsa de aire (chofer)"",""Bolsa de aire (pasajero)"",""Frenos ABS"",""Seguros eléctricos"",""Aire acondicionado normal"",""Asientos en tela"",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""CD box"",""Cruise control"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Pintura de fábrica"",""Radio AM/FM"",""Sonido profesional"",""Teléfono"",""Vidrios eléctricos"",""Aros de fábrica"",""Faros halógenos/xenón"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/9031401.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/9031407.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9031410.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9031416.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9031423.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9031424.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9031442.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9031443.jpg""]",3
5ff47ba0ecd5a868f11f47f8,1088730,Kia Soluto 2021,kia,Hino Autos,"US$ 16,990","1.4, 4 cilindros",Blanco,Sedán,Negro,N/D Mi,Gasolina,N/D Lb,Automática,4,2WD,5,"[""Bolsa de aire (chofer)"",""Bolsa de aire (pasajero)"",""Frenos ABS"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado normal"",""Asientos en tela"",""Calefacción"",""Cámara de reversa"",""Guía hidráulico"",""Guía multifunción"",""Pintura de fábrica"",""Radio AM/FM"",""Radio Multimedia"",""Retrovisores eléctricos"",""Sonido profesional"",""Vidrios eléctricos"",""Aros de fábrica"",""Faros halógenos/xenón"",""Luces encendido diurno"",""Tracción delantera""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8739170.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8739171.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8739172.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8739174.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8739175.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8739177.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8739178.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8739180.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8974601.jpg""]",0
5ff47ba1ecd5a868f11f47fa,1088428,Kia Seltos EX 2021,kia,Hino Autos,"US$ 25,490","1.6, 4 cilindros",Rojo,Jeepeta,Negro,N/D Mi,Gasolina,N/D Lb,Automática,5,2WD,6,"[""Bolsa de aire (chofer)"",""Bolsa de aire (pasajero)"",""Frenos ABS"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado normal"",""Asientos en tela"",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""CD box"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Pintura de fábrica"",""Radio AM/FM"",""Radio Multimedia"",""Retrovisores eléctricos"",""Sonido profesional"",""Teléfono"",""Vidrios eléctricos"",""Aros de fábrica"",""Faros halógenos/xenón"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8732849.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8732802.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732803.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732804.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732805.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732806.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732807.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732808.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732809.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732810.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732811.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732812.jpg""]",2
5ff47ba2ecd5a868f11f47fc,1088438,Kia Seltos EX 2021,kia,Hino Autos,"US$ 25,490","1.6, 4 cilindros",Blanco,Jeepeta,Negro,N/D Mi,Gasolina,N/D Lb,Automática,5,2WD,6,"[""Bolsa de aire (chofer)"",""Bolsa de aire (pasajero)"",""Frenos ABS"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado normal"",""Asientos en tela"",""Bluetooth"",""Cámara de reversa"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Pintura de fábrica"",""Radio AM/FM"",""Radio Multimedia"",""Retrovisores eléctricos"",""Sonido profesional"",""Vidrios eléctricos"",""Aros de fábrica"",""Faros halógenos/xenón"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8732813.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8732814.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732815.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732816.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732817.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732818.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732819.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732820.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732821.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732822.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732823.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8732824.jpg""]",8
5ff47ba2ecd5a868f11f47fe,1075812,Mitsubishi Outlander 2021,mitsubishi,Hino Autos,"US$ 36,000",4 cilindros,Negro,Jeepeta,Negro,N/D Mi,Gasolina,N/D Lb,Automática,5,Delantera,6,"[""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Bolsa de aire (traseras)"",""Frenos ABS"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado normal"",""Asientos en tela"",""Bluetooth"",""Calefacción"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Llave inteligente"",""Pintura de fábrica"",""Radio AM/FM"",""Radio Multimedia"",""Retrovisores eléctricos"",""Sonido profesional"",""Vidrios eléctricos"",""Aros de fábrica"",""Faros halógenos/xenón"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8596499.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8596500.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8596501.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8596502.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8596503.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8596504.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8596505.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8596506.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8596507.jpg""]",7
5ff47ba3ecd5a868f11f4800,1092295,Mitsubishi ASX 2021,mitsubishi,Hino Autos,"US$ 31,800","2.0, 4 cilindros",Azul,Jeepeta,Negro,N/D Mi,Gasolina,N/D Lb,Automática,5,Delantera,6,"[""Bolsa de aire (chofer)"",""Bolsa de aire (pasajero)"",""Frenos ABS"",""Seguros eléctricos"",""Aire acondicionado normal"",""Asientos en tela"",""Cámara de reversa"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Pintura de fábrica"",""Radio AM/FM"",""Retrovisores eléctricos"",""Sonido profesional"",""Vidrios eléctricos"",""Aros de fábrica"",""Faros halógenos/xenón"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8774379.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8774247.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8774249.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8774250.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8774251.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8774252.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8774253.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8774254.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8774255.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8774256.jpg""]",5
